DATUM,STATIONS_ID,MESS_DATUM,QN_8,   P,  P0,eor,P,P0
2024-06-12 03:00:00,4928.0,2024061203.0,3,1018.4,980.3,eor,,
2024-06-12 04:00:00,4928.0,2024061204.0,3,1018.8,980.6,eor,,
2024-06-12 05:00:00,4928.0,2024061205.0,3,1018.7,980.7,eor,,
2024-06-12 06:00:00,4928.0,2024061206.0,3,1018.8,981.0,eor,,
2024-06-12 07:00:00,4928.0,2024061207.0,3,1018.9,981.2,eor,,
2024-06-12 08:00:00,4928.0,2024061208.0,3,1018.6,981.1,eor,,
2024-06-12 09:00:00,4928.0,2024061209.0,3,1018.4,981.1,eor,,
2024-06-12 10:00:00,4928.0,2024061210.0,3,1018.2,981.0,eor,,
2024-06-12 11:00:00,4928.0,2024061211.0,3,1018.0,980.8,eor,,
2024-06-12 12:00:00,4928.0,2024061212.0,3,1017.9,980.7,eor,,
2024-06-12 13:00:00,4928.0,2024061213.0,3,1017.3,980.4,eor,,
2024-06-12 14:00:00,4928.0,2024061214.0,3,1017.0,980.1,eor,,
2024-06-12 15:00:00,4928.0,2024061215.0,3,1016.8,979.8,eor,,
2024-06-12 16:00:00,4928.0,2024061216.0,3,1016.6,979.6,eor,,
2024-06-12 17:00:00,4928.0,2024061217.0,3,1016.3,979.3,eor,,
2024-06-12 18:00:00,4928.0,2024061218.0,3,1016.7,979.6,eor,,
2024-06-12 19:00:00,4928.0,2024061219.0,3,1016.9,979.7,eor,,
2024-06-12 20:00:00,4928.0,2024061220.0,3,1017.6,980.3,eor,,
2024-06-12 21:00:00,4928.0,2024061221.0,3,1018.3,980.9,eor,,
2024-06-12 22:00:00,4928.0,2024061222.0,3,1018.8,981.2,eor,,
2024-06-12 23:00:00,4928.0,2024061223.0,3,1019.5,981.7,eor,,
2024-06-13 00:00:00,4928.0,2024061300.0,3,1019.3,981.4,eor,,
2024-06-13 01:00:00,4928.0,2024061301.0,3,1019.1,981.2,eor,,
2024-06-13 02:00:00,4928.0,2024061302.0,3,1018.9,981.0,eor,,
2024-06-13 03:00:00,4928.0,2024061303.0,3,1019.0,981.0,eor,,
2024-06-13 04:00:00,4928.0,2024061304.0,3,1019.3,981.2,eor,,
2024-06-13 05:00:00,4928.0,2024061305.0,3,1019.5,981.5,eor,,
2024-06-13 06:00:00,4928.0,2024061306.0,3,1019.6,981.7,eor,,
2024-06-13 07:00:00,4928.0,2024061307.0,3,1019.8,982.1,eor,,
2024-06-13 08:00:00,4928.0,2024061308.0,3,1019.5,982.0,eor,,
2024-06-13 09:00:00,4928.0,2024061309.0,3,1019.3,981.9,eor,,
2024-06-13 10:00:00,4928.0,2024061310.0,3,1018.7,981.4,eor,,
2024-06-13 11:00:00,4928.0,2024061311.0,3,1017.9,980.9,eor,,
2024-06-13 12:00:00,4928.0,2024061312.0,3,1017.5,980.5,eor,,
2024-06-13 13:00:00,4928.0,2024061313.0,3,1017.2,980.3,eor,,
2024-06-13 14:00:00,4928.0,2024061314.0,3,1016.7,979.8,eor,,
2024-06-13 15:00:00,4928.0,2024061315.0,3,1016.1,979.3,eor,,
2024-06-13 16:00:00,4928.0,2024061316.0,3,1015.6,978.9,eor,,
2024-06-13 17:00:00,4928.0,2024061317.0,3,1015.4,978.7,eor,,
2024-06-13 18:00:00,4928.0,2024061318.0,3,1015.5,978.7,eor,,
2024-06-13 19:00:00,4928.0,2024061319.0,3,1015.5,978.5,eor,,
2024-06-13 20:00:00,4928.0,2024061320.0,3,1015.6,978.5,eor,,
2024-06-13 21:00:00,4928.0,2024061321.0,3,1015.3,978.1,eor,,
2024-06-13 22:00:00,4928.0,2024061322.0,3,1014.8,977.5,eor,,
2024-06-13 23:00:00,4928.0,2024061323.0,3,1014.6,977.1,eor,,
2024-06-14 00:00:00,4928.0,2024061400.0,3,1014.3,976.9,eor,,
2024-06-14 01:00:00,4928.0,2024061401.0,3,1013.9,976.4,eor,,
2024-06-14 02:00:00,4928.0,2024061402.0,3,1013.2,975.8,eor,,
2024-06-14 03:00:00,4928.0,2024061403.0,3,1012.9,975.5,eor,,
2024-06-14 04:00:00,4928.0,2024061404.0,3,1012.7,975.4,eor,,
2024-06-14 05:00:00,4928.0,2024061405.0,3,1012.5,975.2,eor,,
2024-06-14 06:00:00,4928.0,2024061406.0,3,1013.5,976.3,eor,,
2024-06-14 07:00:00,4928.0,2024061407.0,3,1013.8,976.5,eor,,
2024-06-14 08:00:00,4928.0,2024061408.0,3,1013.7,976.4,eor,,
2024-06-14 09:00:00,4928.0,2024061409.0,3,1013.5,976.2,eor,,
2024-06-14 10:00:00,4928.0,2024061410.0,3,1013.0,976.0,eor,,
2024-06-14 11:00:00,4928.0,2024061411.0,3,1012.6,975.8,eor,,
2024-06-14 12:00:00,4928.0,2024061412.0,3,1012.4,975.6,eor,,
2024-06-14 13:00:00,4928.0,2024061413.0,3,1012.1,975.3,eor,,
2024-06-14 14:00:00,4928.0,2024061414.0,3,1011.6,975.0,eor,,
2024-06-14 15:00:00,4928.0,2024061415.0,3,1011.3,974.6,eor,,
2024-06-14 16:00:00,4928.0,2024061416.0,3,1010.9,974.3,eor,,
2024-06-14 17:00:00,4928.0,2024061417.0,3,1010.2,973.8,eor,,
2024-06-14 18:00:00,4928.0,2024061418.0,3,1009.8,973.4,eor,,
2024-06-14 19:00:00,4928.0,2024061419.0,3,1009.6,973.1,eor,,
2024-06-14 20:00:00,4928.0,2024061420.0,3,1009.3,972.7,eor,,
2024-06-14 21:00:00,4928.0,2024061421.0,3,1009.2,972.5,eor,,
2024-06-14 22:00:00,4928.0,2024061422.0,3,1008.6,971.9,eor,,
2024-06-14 23:00:00,4928.0,2024061423.0,3,1007.7,971.1,eor,,
2024-06-15 00:00:00,4928.0,2024061500.0,3,1007.2,970.6,eor,,
2024-06-15 01:00:00,4928.0,2024061501.0,3,1006.8,970.2,eor,,
2024-06-15 02:00:00,4928.0,2024061502.0,3,1007.1,970.3,eor,,
2024-06-15 03:00:00,4928.0,2024061503.0,3,1007.0,970.1,eor,,
2024-06-15 04:00:00,4928.0,2024061504.0,3,1009.4,972.2,eor,,
2024-06-15 05:00:00,4928.0,2024061505.0,3,1009.5,972.3,eor,,
2024-06-15 06:00:00,4928.0,2024061506.0,3,1008.8,971.7,eor,,
2024-06-15 07:00:00,4928.0,2024061507.0,3,1009.8,972.7,eor,,
2024-06-15 08:00:00,4928.0,2024061508.0,3,1010.3,973.2,eor,,
2024-06-15 09:00:00,4928.0,2024061509.0,3,1010.5,973.5,eor,,
2024-06-15 10:00:00,4928.0,2024061510.0,3,1010.5,973.6,eor,,
2024-06-15 11:00:00,4928.0,2024061511.0,3,1010.6,973.9,eor,,
2024-06-15 12:00:00,4928.0,2024061512.0,3,1009.7,973.2,eor,,
2024-06-15 13:00:00,4928.0,2024061513.0,3,1009.8,973.3,eor,,
2024-06-15 14:00:00,4928.0,2024061514.0,3,1009.7,973.2,eor,,
2024-06-15 15:00:00,4928.0,2024061515.0,3,1009.5,973.0,eor,,
2024-06-15 16:00:00,4928.0,2024061516.0,3,1009.7,973.2,eor,,
2024-06-15 17:00:00,4928.0,2024061517.0,3,1009.7,973.2,eor,,
2024-06-15 18:00:00,4928.0,2024061518.0,3,1010.2,973.6,eor,,
2024-06-15 19:00:00,4928.0,2024061519.0,3,1010.5,973.8,eor,,
2024-06-15 20:00:00,4928.0,2024061520.0,3,1011.1,974.2,eor,,
2024-06-15 21:00:00,4928.0,2024061521.0,3,1011.7,974.7,eor,,
2024-06-15 22:00:00,4928.0,2024061522.0,3,1011.9,974.9,eor,,
2024-06-15 23:00:00,4928.0,2024061523.0,3,1012.0,974.8,eor,,
2024-06-16 00:00:00,4928.0,2024061600.0,3,1012.0,974.7,eor,,
2024-06-16 01:00:00,4928.0,2024061601.0,3,1011.8,974.5,eor,,
2024-06-16 02:00:00,4928.0,2024061602.0,3,1011.9,974.6,eor,,
2024-06-16 03:00:00,4928.0,2024061603.0,3,1011.8,974.6,eor,,
2024-06-16 04:00:00,4928.0,2024061604.0,3,1012.1,974.8,eor,,
2024-06-16 05:00:00,4928.0,2024061605.0,3,1012.1,974.9,eor,,
2024-06-16 06:00:00,4928.0,2024061606.0,3,1012.2,975.1,eor,,
2024-06-16 07:00:00,4928.0,2024061607.0,3,1012.2,975.2,eor,,
2024-06-16 08:00:00,4928.0,2024061608.0,3,1011.8,975.0,eor,,
2024-06-16 09:00:00,4928.0,2024061609.0,3,1011.2,974.6,eor,,
2024-06-16 10:00:00,4928.0,2024061610.0,3,1010.7,974.2,eor,,
2024-06-16 11:00:00,4928.0,2024061611.0,3,1010.0,973.7,eor,,
2024-06-16 12:00:00,4928.0,2024061612.0,3,1009.7,973.4,eor,,
2024-06-16 13:00:00,4928.0,2024061613.0,3,1009.2,973.1,eor,,
2024-06-16 14:00:00,4928.0,2024061614.0,3,1008.9,972.9,eor,,
2024-06-16 15:00:00,4928.0,2024061615.0,3,1008.8,972.7,eor,,
2024-06-16 16:00:00,4928.0,2024061616.0,3,1009.3,973.1,eor,,
2024-06-16 17:00:00,4928.0,2024061617.0,3,1009.5,973.3,eor,,
2024-06-16 18:00:00,4928.0,2024061618.0,3,1009.9,973.6,eor,,
2024-06-16 19:00:00,4928.0,2024061619.0,3,1010.4,974.0,eor,,
2024-06-16 20:00:00,4928.0,2024061620.0,3,1011.5,974.9,eor,,
2024-06-16 21:00:00,4928.0,2024061621.0,3,1012.2,975.5,eor,,
2024-06-16 22:00:00,4928.0,2024061622.0,3,1012.6,975.8,eor,,
2024-06-16 23:00:00,4928.0,2024061623.0,3,1013.1,976.2,eor,,
2024-06-17 00:00:00,4928.0,2024061700.0,3,1012.6,975.8,eor,,
2024-06-17 01:00:00,4928.0,2024061701.0,3,1012.6,975.7,eor,,
2024-06-17 02:00:00,4928.0,2024061702.0,3,1012.6,975.6,eor,,
2024-06-17 03:00:00,4928.0,2024061703.0,3,1012.6,975.6,eor,,
2024-06-17 04:00:00,4928.0,2024061704.0,3,1012.6,975.7,eor,,
2024-06-17 05:00:00,4928.0,2024061705.0,3,1012.6,975.8,eor,,
2024-06-17 06:00:00,4928.0,2024061706.0,3,1013.0,976.3,eor,,
2024-06-17 07:00:00,4928.0,2024061707.0,3,1013.4,976.8,eor,,
2024-06-17 08:00:00,4928.0,2024061708.0,3,1013.5,977.0,eor,,
2024-06-17 09:00:00,4928.0,2024061709.0,3,1013.3,977.0,eor,,
2024-06-17 10:00:00,4928.0,2024061710.0,3,1013.6,977.3,eor,,
2024-06-17 11:00:00,4928.0,2024061711.0,3,1014.0,977.7,eor,,
2024-06-17 12:00:00,4928.0,2024061712.0,3,1014.5,978.1,eor,,
2024-06-17 13:00:00,4928.0,2024061713.0,3,1015.0,978.5,eor,,
2024-06-17 14:00:00,4928.0,2024061714.0,3,1015.2,978.7,eor,,
2024-06-17 15:00:00,4928.0,2024061715.0,3,1014.4,977.9,eor,,
2024-06-17 16:00:00,4928.0,2024061716.0,3,1014.6,978.1,eor,,
2024-06-17 17:00:00,4928.0,2024061717.0,3,1014.6,978.1,eor,,
2024-06-17 18:00:00,4928.0,2024061718.0,3,1014.5,978.0,eor,,
2024-06-17 19:00:00,4928.0,2024061719.0,3,1014.5,978.0,eor,,
2024-06-17 20:00:00,4928.0,2024061720.0,3,1015.1,978.5,eor,,
2024-06-17 21:00:00,4928.0,2024061721.0,3,1015.6,978.8,eor,,
2024-06-17 22:00:00,4928.0,2024061722.0,3,1016.0,979.0,eor,,
2024-06-17 23:00:00,4928.0,2024061723.0,3,1016.2,979.2,eor,,
2024-06-18 00:00:00,4928.0,2024061800.0,3,1016.4,979.2,eor,,
2024-06-18 01:00:00,4928.0,2024061801.0,3,1016.2,979.0,eor,,
2024-06-18 02:00:00,4928.0,2024061802.0,3,1016.0,978.7,eor,,
2024-06-18 03:00:00,4928.0,2024061803.0,3,1015.9,978.6,eor,,
2024-06-18 04:00:00,4928.0,2024061804.0,3,1015.6,978.3,eor,,
2024-06-18 05:00:00,4928.0,2024061805.0,3,1015.6,978.4,eor,,
2024-06-18 06:00:00,4928.0,2024061806.0,3,1015.4,978.4,eor,,
2024-06-18 07:00:00,4928.0,2024061807.0,3,1014.7,978.1,eor,,
2024-06-18 08:00:00,4928.0,2024061808.0,3,1014.0,977.7,eor,,
2024-06-18 09:00:00,4928.0,2024061809.0,3,1013.4,977.4,eor,,
2024-06-18 10:00:00,4928.0,2024061810.0,3,1012.7,976.9,eor,,
2024-06-18 11:00:00,4928.0,2024061811.0,3,1012.1,976.5,eor,,
2024-06-18 12:00:00,4928.0,2024061812.0,3,1011.4,976.0,eor,,
2024-06-18 13:00:00,4928.0,2024061813.0,3,1010.7,975.5,eor,,
2024-06-18 14:00:00,4928.0,2024061814.0,3,1010.3,975.0,eor,,
2024-06-18 15:00:00,4928.0,2024061815.0,3,1009.9,974.7,eor,,
2024-06-18 16:00:00,4928.0,2024061816.0,3,1009.6,974.4,eor,,
2024-06-18 17:00:00,4928.0,2024061817.0,3,1009.6,974.3,eor,,
2024-06-18 18:00:00,4928.0,2024061818.0,3,1010.1,974.5,eor,,
2024-06-18 19:00:00,4928.0,2024061819.0,3,1010.6,974.9,eor,,
2024-06-18 20:00:00,4928.0,2024061820.0,3,1010.7,974.9,eor,,
2024-06-18 21:00:00,4928.0,2024061821.0,3,1010.5,974.6,eor,,
2024-06-18 22:00:00,4928.0,2024061822.0,3,1010.4,974.5,eor,,
2024-06-18 23:00:00,4928.0,2024061823.0,3,1011.7,975.5,eor,,
2024-06-19 00:00:00,4928.0,2024061900.0,3,1012.3,976.0,eor,,
2024-06-19 01:00:00,4928.0,2024061901.0,3,1012.9,976.6,eor,,
2024-06-19 02:00:00,4928.0,2024061902.0,3,1013.4,976.9,eor,,
2024-06-19 03:00:00,4928.0,2024061903.0,3,1012.9,976.4,eor,,
2024-06-19 04:00:00,4928.0,2024061904.0,3,1012.8,976.2,eor,,
2024-06-19 05:00:00,4928.0,2024061905.0,3,1012.6,976.0,eor,,
2024-06-19 06:00:00,4928.0,2024061906.0,3,1013.3,976.6,eor,,
2024-06-19 07:00:00,4928.0,2024061907.0,3,1012.7,976.2,eor,,
2024-06-19 08:00:00,4928.0,2024061908.0,3,1013.7,977.1,eor,,
2024-06-19 09:00:00,4928.0,2024061909.0,3,1013.9,977.4,eor,,
2024-06-19 10:00:00,4928.0,2024061910.0,3,1014.1,977.9,eor,,
2024-06-19 11:00:00,4928.0,2024061911.0,3,1013.9,978.0,eor,,
2024-06-19 12:00:00,4928.0,2024061912.0,3,1014.2,978.2,eor,,
2024-06-19 13:00:00,4928.0,2024061913.0,3,1014.5,978.5,eor,,
2024-06-19 14:00:00,4928.0,2024061914.0,3,1014.6,978.7,eor,,
2024-06-19 15:00:00,4928.0,2024061915.0,3,1014.8,978.9,eor,,
2024-06-19 16:00:00,4928.0,2024061916.0,3,1015.5,979.4,eor,,
2024-06-19 17:00:00,4928.0,2024061917.0,3,1016.3,980.0,eor,,
2024-06-19 18:00:00,4928.0,2024061918.0,3,1017.3,980.9,eor,,
2024-06-19 19:00:00,4928.0,2024061919.0,3,1018.3,981.7,eor,,
2024-06-19 20:00:00,4928.0,2024061920.0,3,1018.5,981.7,eor,,
2024-06-19 21:00:00,4928.0,2024061921.0,3,1019.3,982.4,eor,,
2024-06-19 22:00:00,4928.0,2024061922.0,3,1019.4,982.5,eor,,
2024-06-19 23:00:00,4928.0,2024061923.0,3,1019.3,982.4,eor,,
2024-06-20 00:00:00,4928.0,2024062000.0,3,1019.6,982.6,eor,,
2024-06-20 01:00:00,4928.0,2024062001.0,3,1019.8,982.8,eor,,
2024-06-20 02:00:00,4928.0,2024062002.0,3,1019.6,982.4,eor,,
2024-06-20 03:00:00,4928.0,2024062003.0,3,1019.3,982.1,eor,,
2024-06-20 04:00:00,4928.0,2024062004.0,3,1019.4,982.2,eor,,
2024-06-20 05:00:00,4928.0,2024062005.0,3,1019.9,982.7,eor,,
2024-06-20 06:00:00,4928.0,2024062006.0,3,1018.8,981.8,eor,,
2024-06-20 07:00:00,4928.0,2024062007.0,3,1018.8,981.9,eor,,
2024-06-20 08:00:00,4928.0,2024062008.0,3,1018.7,982.0,eor,,
2024-06-20 09:00:00,4928.0,2024062009.0,3,1018.0,981.3,eor,,
2024-06-20 10:00:00,4928.0,2024062010.0,3,1017.5,981.3,eor,,
2024-06-20 11:00:00,4928.0,2024062011.0,3,1017.4,981.2,eor,,
2024-06-20 12:00:00,4928.0,2024062012.0,3,1017.0,981.0,eor,,
2024-06-20 13:00:00,4928.0,2024062013.0,3,1017.1,981.1,eor,,
2024-06-20 14:00:00,4928.0,2024062014.0,3,1016.2,980.4,eor,,
2024-06-20 15:00:00,4928.0,2024062015.0,3,1016.2,980.4,eor,,
2024-06-20 16:00:00,4928.0,2024062016.0,3,1015.7,980.0,eor,,
2024-06-20 17:00:00,4928.0,2024062017.0,3,1014.7,978.9,eor,,
2024-06-20 18:00:00,4928.0,2024062018.0,3,1015.1,979.3,eor,,
2024-06-20 19:00:00,4928.0,2024062019.0,3,1014.9,979.0,eor,,
2024-06-20 20:00:00,4928.0,2024062020.0,3,1015.3,979.3,eor,,
2024-06-20 21:00:00,4928.0,2024062021.0,3,1014.9,978.9,eor,,
2024-06-20 22:00:00,4928.0,2024062022.0,3,1015.2,979.1,eor,,
2024-06-20 23:00:00,4928.0,2024062023.0,3,1014.6,978.3,eor,,
2024-06-21 00:00:00,4928.0,2024062100.0,3,1014.6,978.3,eor,,
2024-06-21 01:00:00,4928.0,2024062101.0,3,1014.8,978.5,eor,,
2024-06-21 02:00:00,4928.0,2024062102.0,3,1014.1,977.7,eor,,
2024-06-21 03:00:00,4928.0,2024062103.0,3,1013.6,977.1,eor,,
2024-06-21 04:00:00,4928.0,2024062104.0,3,1013.3,976.8,eor,,
2024-06-21 05:00:00,4928.0,2024062105.0,3,1012.8,976.4,eor,,
2024-06-21 06:00:00,4928.0,2024062106.0,3,1014.2,977.8,eor,,
2024-06-21 07:00:00,4928.0,2024062107.0,3,1014.7,978.3,eor,,
2024-06-21 08:00:00,4928.0,2024062108.0,3,1015.2,978.8,eor,,
2024-06-21 09:00:00,4928.0,2024062109.0,3,1015.3,978.9,eor,,
2024-06-21 10:00:00,4928.0,2024062110.0,3,1015.3,978.8,eor,,
2024-06-21 11:00:00,4928.0,2024062111.0,3,1013.9,977.4,eor,,
2024-06-21 12:00:00,4928.0,2024062112.0,3,1013.2,976.9,eor,,
2024-06-21 13:00:00,4928.0,2024062113.0,3,1012.2,976.3,eor,,
2024-06-21 14:00:00,4928.0,2024062114.0,3,1012.0,976.2,eor,,
2024-06-21 15:00:00,4928.0,2024062115.0,3,1011.0,975.2,eor,,
2024-06-21 16:00:00,4928.0,2024062116.0,3,1011.9,975.8,eor,,
2024-06-21 17:00:00,4928.0,2024062117.0,3,1012.1,975.9,eor,,
2024-06-21 18:00:00,4928.0,2024062118.0,3,1012.3,976.0,eor,,
2024-06-21 19:00:00,4928.0,2024062119.0,3,1012.9,976.4,eor,,
2024-06-21 20:00:00,4928.0,2024062120.0,3,1014.0,977.4,eor,,
2024-06-21 21:00:00,4928.0,2024062121.0,3,1014.1,977.4,eor,,
2024-06-21 22:00:00,4928.0,2024062122.0,3,1014.4,977.5,eor,,
2024-06-21 23:00:00,4928.0,2024062123.0,3,1015.3,978.4,eor,,
2024-06-22 00:00:00,4928.0,2024062200.0,3,1015.8,978.8,eor,,
2024-06-22 01:00:00,4928.0,2024062201.0,3,1016.1,979.0,eor,,
2024-06-22 02:00:00,4928.0,2024062202.0,3,1016.0,978.8,eor,,
2024-06-22 03:00:00,4928.0,2024062203.0,3,1016.2,978.9,eor,,
2024-06-22 04:00:00,4928.0,2024062204.0,3,1016.2,978.9,eor,,
2024-06-22 05:00:00,4928.0,2024062205.0,3,1016.0,978.8,eor,,
2024-06-22 06:00:00,4928.0,2024062206.0,3,1015.8,978.8,eor,,
2024-06-22 07:00:00,4928.0,2024062207.0,3,1015.5,978.7,eor,,
2024-06-22 08:00:00,4928.0,2024062208.0,3,1014.8,978.3,eor,,
2024-06-22 09:00:00,4928.0,2024062209.0,3,1014.3,977.9,eor,,
2024-06-22 10:00:00,4928.0,2024062210.0,3,1014.2,977.7,eor,,
2024-06-22 11:00:00,4928.0,2024062211.0,3,1014.1,977.5,eor,,
2024-06-22 12:00:00,4928.0,2024062212.0,3,1015.0,978.0,eor,,
2024-06-22 13:00:00,4928.0,2024062213.0,3,1016.6,979.2,eor,,
2024-06-22 14:00:00,4928.0,2024062214.0,3,1016.5,979.1,eor,,
2024-06-22 15:00:00,4928.0,2024062215.0,3,1016.3,979.0,eor,,
2024-06-22 16:00:00,4928.0,2024062216.0,3,1016.2,978.9,eor,,
2024-06-22 17:00:00,4928.0,2024062217.0,3,1015.6,978.5,eor,,
2024-06-22 18:00:00,4928.0,2024062218.0,3,1015.2,978.2,eor,,
2024-06-22 19:00:00,4928.0,2024062219.0,3,1015.8,978.8,eor,,
2024-06-22 20:00:00,4928.0,2024062220.0,3,1017.0,979.7,eor,,
2024-06-22 21:00:00,4928.0,2024062221.0,3,1017.7,980.3,eor,,
2024-06-22 22:00:00,4928.0,2024062222.0,3,1017.9,980.5,eor,,
2024-06-22 23:00:00,4928.0,2024062223.0,3,1017.9,980.5,eor,,
2024-06-23 00:00:00,4928.0,2024062300.0,3,1017.8,980.4,eor,,
2024-06-23 01:00:00,4928.0,2024062301.0,3,1017.7,980.3,eor,,
2024-06-23 02:00:00,4928.0,2024062302.0,3,1017.8,980.4,eor,,
2024-06-23 03:00:00,4928.0,2024062303.0,3,1017.8,980.4,eor,,
2024-06-23 04:00:00,4928.0,2024062304.0,3,1018.1,980.7,eor,,
2024-06-23 05:00:00,4928.0,2024062305.0,3,1018.4,981.0,eor,,
2024-06-23 06:00:00,4928.0,2024062306.0,3,1019.0,981.7,eor,,
2024-06-23 07:00:00,4928.0,2024062307.0,3,1019.2,981.9,eor,,
2024-06-23 08:00:00,4928.0,2024062308.0,3,1019.0,981.9,eor,,
2024-06-23 09:00:00,4928.0,2024062309.0,3,1018.7,981.8,eor,,
2024-06-23 10:00:00,4928.0,2024062310.0,3,1018.9,982.1,eor,,
2024-06-23 11:00:00,4928.0,2024062311.0,3,1018.8,982.0,eor,,
2024-06-23 12:00:00,4928.0,2024062312.0,3,1018.6,982.0,eor,,
2024-06-23 13:00:00,4928.0,2024062313.0,3,1017.9,981.4,eor,,
2024-06-23 14:00:00,4928.0,2024062314.0,3,1017.7,981.3,eor,,
2024-06-23 15:00:00,4928.0,2024062315.0,3,1017.3,981.0,eor,,
2024-06-23 16:00:00,4928.0,2024062316.0,3,1017.6,981.1,eor,,
2024-06-23 17:00:00,4928.0,2024062317.0,3,1017.8,981.3,eor,,
2024-06-23 18:00:00,4928.0,2024062318.0,3,1018.2,981.7,eor,,
2024-06-23 19:00:00,4928.0,2024062319.0,3,1018.2,981.7,eor,,
2024-06-23 20:00:00,4928.0,2024062320.0,3,1018.7,982.1,eor,,
2024-06-23 21:00:00,4928.0,2024062321.0,3,1019.1,982.4,eor,,
2024-06-23 22:00:00,4928.0,2024062322.0,3,1019.2,982.4,eor,,
2024-06-23 23:00:00,4928.0,2024062323.0,3,1019.2,982.4,eor,,
2024-06-24 00:00:00,4928.0,2024062400.0,3,1019.0,982.1,eor,,
2024-06-24 01:00:00,4928.0,2024062401.0,3,1019.0,982.0,eor,,
2024-06-24 02:00:00,4928.0,2024062402.0,3,1019.0,981.9,eor,,
2024-06-24 03:00:00,4928.0,2024062403.0,3,1018.8,981.6,eor,,
2024-06-24 04:00:00,4928.0,2024062404.0,3,1019.0,981.7,eor,,
2024-06-24 05:00:00,4928.0,2024062405.0,3,1019.0,981.8,eor,,
2024-06-24 06:00:00,4928.0,2024062406.0,3,1018.8,981.9,eor,,
2024-06-24 07:00:00,4928.0,2024062407.0,3,1018.5,981.8,eor,,
2024-06-24 08:00:00,4928.0,2024062408.0,3,1018.1,981.7,eor,,
2024-06-24 09:00:00,4928.0,2024062409.0,3,1017.6,981.5,eor,,
2024-06-24 10:00:00,4928.0,2024062410.0,3,1017.2,981.2,eor,,
2024-06-24 11:00:00,4928.0,2024062411.0,3,1016.9,980.9,eor,,
2024-06-24 12:00:00,4928.0,2024062412.0,3,1016.3,980.4,eor,,
2024-06-24 13:00:00,4928.0,2024062413.0,3,1016.1,980.1,eor,,
2024-06-24 14:00:00,4928.0,2024062414.0,3,1015.6,979.7,eor,,
2024-06-24 15:00:00,4928.0,2024062415.0,3,1014.9,979.1,eor,,
2024-06-24 16:00:00,4928.0,2024062416.0,3,1014.5,978.7,eor,,
2024-06-24 17:00:00,4928.0,2024062417.0,3,1014.5,978.6,eor,,
2024-06-24 18:00:00,4928.0,2024062418.0,3,1014.7,978.7,eor,,
2024-06-24 19:00:00,4928.0,2024062419.0,3,1014.8,978.7,eor,,
2024-06-24 20:00:00,4928.0,2024062420.0,3,1015.4,979.1,eor,,
2024-06-24 21:00:00,4928.0,2024062421.0,3,1015.8,979.3,eor,,
2024-06-24 22:00:00,4928.0,2024062422.0,3,1015.7,979.1,eor,,
2024-06-24 23:00:00,4928.0,2024062423.0,3,1015.5,978.8,eor,,
2024-06-25 00:00:00,4928.0,2024062500.0,3,1015.3,978.5,eor,,
2024-06-25 01:00:00,4928.0,2024062501.0,3,1015.3,978.4,eor,,
2024-06-25 02:00:00,4928.0,2024062502.0,3,1014.9,978.0,eor,,
2024-06-25 03:00:00,4928.0,2024062503.0,3,1014.5,977.6,eor,,
2024-06-25 04:00:00,4928.0,2024062504.0,3,1014.6,977.6,eor,,
2024-06-25 05:00:00,4928.0,2024062505.0,3,1014.5,977.6,eor,,
2024-06-25 06:00:00,4928.0,2024062506.0,3,1014.4,977.7,eor,,
2024-06-25 07:00:00,4928.0,2024062507.0,3,1014.2,977.7,eor,,
2024-06-25 08:00:00,4928.0,2024062508.0,3,1013.6,977.3,eor,,
2024-06-25 09:00:00,4928.0,2024062509.0,3,1013.1,977.0,eor,,
2024-06-25 10:00:00,4928.0,2024062510.0,3,1012.5,976.7,eor,,
2024-06-25 11:00:00,4928.0,2024062511.0,3,1012.4,976.6,eor,,
2024-06-25 12:00:00,4928.0,2024062512.0,3,1011.8,976.1,eor,,
2024-06-25 13:00:00,4928.0,2024062513.0,3,1011.4,975.8,eor,,
2024-06-25 14:00:00,4928.0,2024062514.0,3,1010.8,975.3,eor,,
2024-06-25 15:00:00,4928.0,2024062515.0,3,1010.2,974.7,eor,,
2024-06-25 16:00:00,4928.0,2024062516.0,3,1009.8,974.3,eor,,
2024-06-25 17:00:00,4928.0,2024062517.0,3,1009.9,974.4,eor,,
2024-06-25 18:00:00,4928.0,2024062518.0,3,1009.9,974.3,eor,,
2024-06-25 19:00:00,4928.0,2024062519.0,3,1009.8,974.1,eor,,
2024-06-25 20:00:00,4928.0,2024062520.0,3,1010.1,974.2,eor,,
2024-06-25 21:00:00,4928.0,2024062521.0,3,1010.3,974.2,eor,,
2024-06-25 22:00:00,4928.0,2024062522.0,3,1010.4,974.3,eor,,
2024-06-25 23:00:00,4928.0,2024062523.0,3,1010.7,974.4,eor,,
2024-06-26 00:00:00,4928.0,2024062600.0,3,1010.7,974.3,eor,,
2024-06-26 01:00:00,4928.0,2024062601.0,3,1010.3,973.8,eor,,
2024-06-26 02:00:00,4928.0,2024062602.0,3,1010.5,974.0,eor,,
2024-06-26 03:00:00,4928.0,2024062603.0,3,1010.4,973.8,eor,,
2024-06-26 04:00:00,4928.0,2024062604.0,3,1010.3,973.6,eor,,
2024-06-26 05:00:00,4928.0,2024062605.0,3,1010.5,973.9,eor,,
2024-06-26 06:00:00,4928.0,2024062606.0,3,1010.4,974.0,eor,,
